,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
23159,0.5560229999999999,2,4201,0.04001850393700788,0.08457283464566928,5.9161496062992125,0.00047607712449416806,-7.649930690609437,5.916889403151938
23161,0.481613,6,3801,0.08735039370078741,0.3030047244094488,6.249448818897638,0.0015785319652722968,-6.451259999761194,6.257399818959565
23162,0.47134499999999996,6,3916,0.5850708661417323,-0.2392035433070866,4.3233681102362205,0.0015321756894790602,-6.481066534422346,4.3693292471666645
23163,0.525533,112,4253,0.37867992125984257,-0.44513385826771656,0.9330354330708662,0.02633435222196097,-3.636881023958539,1.100953111584414
23175,0.554891,6,4433,-0.169940157480315,0.43913779527559055,5.1725669291338585,0.0013534852244529664,-6.605072365516999,5.1939551689183086
23176,0.46152600000000005,69,3786,0.04366338582677166,-0.21220551181102362,0.8464488188976376,0.018225039619651346,-4.0049588271720085,0.8737352422319027
23189,0.46897799999999995,7,3772,0.19455708661417323,-0.07359251968503938,4.27877125984252,0.001855779427359491,-6.289450494698035,4.2838244376911305
23191,0.47457,219,3774,0.4774173228346457,0.09197283464566929,1.8587440944881888,0.05802861685214626,-2.846818996111995,1.9212797587155486
23198,0.47646099999999997,1,3857,0.23230433070866147,0.44168110236220476,5.3815,0.00025926886180969663,-8.257644958208228,5.404589692867525
23199,0.5112359999999999,30,4045,0.0047573622047244095,-0.47910629921259845,3.657914173228346,0.007416563658838072,-4.904039447830437,3.689160009696673
23201,0.452666,4,3564,-0.1715240157480315,-0.12513188976377954,5.038255905511812,0.001122334455667789,-6.792344427470809,5.042727540452571
23202,0.493361,3,3848,0.3729220472440945,-0.09971220472440946,7.134311023622048,0.0007796257796257797,-7.156696523117487,7.144746822586984
23218,0.47941000000000006,89,3848,-0.08183503937007874,0.42320472440944884,1.5537755905511812,0.02312889812889813,-3.766672442053457,1.612457068645194
23224,0.475451,45,3874,0.47142913385826773,0.107948031496063,2.156814960629921,0.011615900877645843,-4.455380354196621,2.2103730409483555
23225,0.5307609999999999,5,4231,0.5450511811023623,-0.5151456692913386,4.195330708661417,0.001181753722524226,-6.740755738285967,4.26183711627371
23227,0.515525,1,4152,0.659964566929134,-0.5270944881889764,6.3234488188976385,0.00024084778420038535,-8.331345424845724,6.379607103442899
23231,0.48021899999999995,6,3711,0.23831968503937007,-0.18808031496062994,7.634555118110237,0.0016168148746968471,-6.427297191832543,7.640589134917292
23233,0.5297149999999999,173,4202,-0.10241968503937007,0.2648933070866142,3.1287559055118113,0.04117087101380295,-3.1900242869071667,3.1416192914320287
23237,0.480259,26,3851,0.5925314960629922,-0.45712204724409455,0.6049921259842519,0.006751493118670475,-4.997991595793427,0.9623251074383463
23253,0.450013,7,3663,0.05710866141732284,-0.1515728346456693,5.608834645669292,0.001911001911001911,-6.260127613723501,5.6111729438568885
23254,0.46023400000000003,412,3774,0.13289055118110235,0.25893897637795277,1.5064921259842519,0.10916799152093269,-2.2148673765789693,1.5343493141176914
23259,0.456254,4,3673,0.29510905511811025,-0.04099645669291339,4.874543307086615,0.0010890280424720937,-6.822469684699777,4.883640293524595
23260,0.464077,37,3756,-0.08499330708661418,-0.39271535433070864,2.6114527559055114,0.009850905218317359,-4.620191927683929,2.6421837006731956
23261,0.466271,2,3818,0.13243622047244097,-0.46582283464566926,3.557771653543307,0.0005238344683080147,-7.554334823725748,3.5905806500518307
23266,0.521864,2,4289,0.6787125984251969,0.2787090551181103,6.8686811023622045,0.00046630916297505244,-7.670661703956935,6.907757205824014
23271,0.480605,23,3962,-0.011140039370078741,0.2821708661417323,1.9480984251968503,0.005805148914689551,-5.149010011329347,1.9684592889950228
23277,0.456179,5,3640,0.2156456692913386,-0.4362244094488189,4.8276850393700785,0.0013736263736263737,-6.590301048196686,4.852147733678433
23283,0.478242,3,3783,0.5881299212598425,-0.5295236220472441,4.679405511811024,0.0007930214115781126,-7.139660335964919,4.745853770877747
23287,0.488462,139,3915,-0.015558503937007877,-0.31366062992125987,1.2617677165354326,0.03550446998722861,-3.338096675294212,1.3002625997460664
23292,0.48156899999999997,4,3949,-0.07924015748031497,0.25111181102362207,2.2900866141732283,0.0010129146619397315,-6.8949233001667585,2.3051752307814843
23294,0.468692,9,3724,0.6228503937007874,-0.4288700787401575,2.702633858267716,0.0024167561761546724,-6.025329061060738,2.8064393685285376
23297,0.481988,20,3804,0.27407244094488187,0.2606173228346457,3.0369606299212597,0.005257623554153523,-5.24807615011129,3.0604194090906423
23298,0.496796,25,3955,0.01722874015748032,-0.2823448818897638,2.4499173228346454,0.006321112515802781,-5.063860055333554,2.4661934941407244
23302,0.45886800000000005,3,3638,0.23773976377952757,-0.30634960629921265,7.615015748031497,0.0008246289169873557,-7.100577070409958,7.624882629872366
23311,0.5496489999999999,10,4406,-0.10190984251968505,-0.19571614173228347,3.7957606299212596,0.0022696323195642307,-6.088137434368242,3.8021690104198678
23312,0.470574,15,3762,0.26080590551181104,-0.24274055118110238,2.338496062992126,0.003987240829346092,-5.524655808758766,2.3654823043445523
23317,0.45672700000000005,4,3505,-0.1360972440944882,0.14185984251968506,6.639244094488189,0.0011412268188302425,-6.7756514383488,6.642153929333927
23322,0.47828699999999996,10,3854,-0.22559212598425196,-0.36681692913385827,2.497807086614173,0.002594706798131811,-5.954281755980266,2.5346571185754634
23329,0.5002909999999999,7,3955,0.472751968503937,0.012000078740157481,4.360889763779528,0.0017699115044247787,-6.336825731146441,4.386456195774806
23330,0.519193,45,4175,-0.05314055118110237,-0.21459133858267718,2.367303149606299,0.010778443113772455,-4.530207147514636,2.3776033232880627
23335,0.466442,23,3739,0.7256614173228346,-0.18305708661417325,2.2224212598425197,0.006151377373629313,-5.091079259047964,2.3450481116068103
23340,0.48004600000000003,217,3926,0.10796496062992125,-0.3634370078740157,2.653259842519685,0.05527254202750891,-2.8954790212959467,2.6802109400836014
23343,0.513131,4,4097,0.01596779527559055,0.24858818897637797,7.89986220472441,0.000976324139614352,-6.93171591642698,7.903788579650756
23344,0.571609,8,4540,0.48795275590551185,0.01025767716535433,7.21555905511811,0.001762114537444934,-6.341240749355558,7.2320464316701925
23351,0.469192,17,3759,0.5192913385826772,0.5134645669291339,2.595255905511811,0.004522479382814578,-5.398694899507962,2.6960457286390085
23366,0.517349,60,4175,-0.17680944881889765,0.4823976377952756,4.682311023622048,0.01437125748502994,-4.242525075062855,4.710414587281533
23367,0.48455699999999996,2,3893,-0.2104448818897638,-0.2617251968503937,6.526952755905513,0.0005137426149499101,-7.573788167050511,6.535587150731184
23372,0.479422,2,3824,0.09496259842519685,-0.11543818897637796,6.355283464566929,0.0005230125523012552,-7.555905093611346,6.357041118757345
23373,0.459009,2,3786,0.30701732283464567,-0.4436417322834646,4.5954999999999995,0.0005282620179609086,-7.545918151209323,4.627061472807988
23374,0.47872200000000004,2,3980,-0.09059055118110237,0.4725905511811024,5.235444881889764,0.0005025125628140704,-7.595889917718538,5.257511919942234
23377,0.513361,1,4134,0.4188937007874016,-0.4504055118110237,7.19920472440945,0.00024189646831156264,-8.327000740241713,7.225433254939697
23383,0.493856,199,3988,0.05455905511811024,-0.19360708661417322,0.3024724409448819,0.049899699097291875,-2.9977403063572368,0.36324918721693517
23398,0.450579,44,3605,0.5377559055118111,0.3282944881889764,1.1765,0.012205270457697643,-4.405887415800788,1.3345826819227387
23409,0.464884,82,3795,0.7164645669291339,-0.2133102362204725,1.130314960629921,0.02160737812911726,-3.834720442565477,1.3551511512614396
23413,0.47798900000000005,213,3874,0.16796023622047246,-0.18483700787401577,0.4509999999999999,0.054981930820857,-2.900750678257516,0.5155350234766362
23414,0.491526,2,3984,-0.25187834645669294,0.363051968503937,7.217161417322835,0.000502008032128514,-7.596894438144544,7.230675511799827
23417,0.5342819999999999,1,4247,0.3659224409448819,-0.15565669291338585,7.139925196850394,0.0002354603249352484,-8.353968130313271,7.150990145109621
23418,0.466426,51,3714,0.2771893700787402,-0.3916964566929134,0.3026968503937004,0.013731825525040387,-4.288039109188325,0.5673494904454383
23420,0.5593319999999999,1,4246,0.7476102362204725,0.5701850393700788,7.031377952755905,0.00023551577955723034,-8.353732642263202,7.093962782459808
23423,0.474325,157,3803,0.25170629921259846,-0.2948263779527559,1.0827677165354328,0.041283197475677096,-3.1872997025799514,1.1500715552396723
23429,0.45482399999999995,4,3613,-0.06322204724409448,-0.038183858267716544,7.5899606299212605,0.0011071132023249377,-6.80599937002775,7.590319979951088
23430,0.48744899999999997,1,3905,0.39231456692913386,0.10728897637795276,6.831027559055119,0.00025608194622279127,-8.270013062273787,6.843124955489821
23433,0.502833,6,4117,0.24073188976377954,0.383803937007874,4.319062598425197,0.0014573718727228565,-6.53112055254185,4.342759380155364
23446,0.48706400000000005,10,3934,-0.1716251968503937,0.39061220472440944,2.7504055118110236,0.002541942043721403,-5.974826905954958,2.7833008428975226
23448,0.456953,90,3811,0.14653622047244094,-0.3188125984251969,0.1576456692913385,0.023615848858567306,-3.745837230543595,0.38466413125126153
23452,0.478346,3,3790,0.3966732283464567,-0.36992322834645675,7.307192913385827,0.0007915567282321899,-7.141509009408362,7.327295621059186
23453,0.45200799999999997,361,3687,-0.005527322834645671,-0.12930787401574803,0.26062204724409443,0.0979115812313534,-2.3236904399012634,0.29098956869601694
23454,0.527103,8,4303,0.25259055118110235,-0.15018110236220472,5.720188976377953,0.0018591680223100163,-6.287626191158764,5.727732385117915
23457,0.45597600000000005,115,3511,0.562240157480315,0.2135811023622047,0.8347440944881891,0.03275420108231273,-3.418724047805182,1.0288481837728298
23458,0.47803,4,3802,-0.0017225787401574804,-0.33107874015748034,6.496051181102362,0.0010520778537611783,-6.856988161928484,6.504482842391329
23459,0.454208,5,3717,-0.0389534251968504,0.12600629921259843,6.170811023622047,0.0013451708366962604,-6.611234257863152,6.17222031735997
23460,0.506229,1,4006,0.23122716535433072,-0.403228346456693,6.023992125984252,0.00024962556165751375,-8.295548516225763,6.041898727660392
23466,0.45192,82,3646,0.019818976377952758,-0.3188909448818898,1.5982086614173228,0.022490400438837082,-3.794666707974355,1.6298328601367948
23473,0.491188,5,3953,0.37417007874015745,0.18976023622047244,6.321070866141732,0.0012648621300278269,-6.672792150862585,6.334978223313847
23486,0.453108,11,3637,0.7434409448818898,0.5116929133858268,5.845956692913386,0.0030244707176244156,-5.801019172188618,5.915212906697017
23494,0.450175,4,3519,0.15098622047244095,-0.40466141732283467,4.857425196850394,0.0011366865586814436,-6.779637776201694,4.876589714589425
23495,0.5561619999999999,6,4545,-0.12600275590551183,-0.30865787401574807,4.4949566929133855,0.0013201320132013201,-6.630023537383524,4.5073031902518546
23506,0.45761999999999997,9,3741,0.18644370078740158,0.41878346456692916,3.717047244094488,0.0024057738572574178,-6.0298836570119265,3.745207745718308
23515,0.455917,2,3521,0.25243346456692917,0.2157933070866142,5.566062992125984,0.0005680204487361545,-7.473353138595107,5.575961498946267
23517,0.47971099999999994,2,3813,0.827275590551181,-0.06348346456692913,6.049866141732283,0.0005245213742460005,-7.553024379297619,6.106496162765837
23523,0.451078,176,3630,0.1858889763779528,-0.18758622047244095,0.4216417322834645,0.048484848484848485,-3.0265039322207445,0.49751889617679756
23525,0.49041999999999997,3,3935,0.7775354330708663,-0.4585314960629921,5.079566929133858,0.0007623888182973316,-7.179053872183394,5.159148444279621
23543,0.46261899999999995,4,3614,0.33633543307086616,-0.08408149606299213,6.187425196850394,0.0011068068622025456,-6.806276110032283,6.1971301251577975
23552,0.477288,108,3857,0.16936614173228345,-0.341238188976378,0.24316141732283456,0.028001037075447238,-3.575513731084008,0.45194675179229676
23557,0.48026800000000003,13,4002,0.16993149606299213,0.1539003937007874,4.56098031496063,0.003248375812093953,-5.7296001576821425,4.566738823054569
23558,0.455293,3,3691,0.4312559055118111,0.22135629921259842,7.850129921259843,0.000812787862367922,-7.115040414361889,7.865082329378313
23564,0.472258,10,3857,0.6228661417322835,0.5481968503937008,2.874610236220472,0.0025926886180969665,-5.955059865214182,2.9919669161743006
23577,0.5156810000000001,17,4067,0.14171338582677165,-0.19963779527559056,2.9650236220472443,0.004179985247110892,-5.477447561851008,2.975113949468683
23586,0.471416,3,3829,0.12099251968503938,0.3300122047244095,7.53101968503937,0.0007834943849569079,-7.151746662809185,7.5392177804820895
23591,0.530464,6,4233,0.10885433070866142,0.0868271653543307,4.729712598425197,0.001417434443656981,-6.558906771292869,4.731761773975896
23593,0.480124,4,3892,-0.03616295275590552,-0.4665472440944882,5.988039370078741,0.0010277492291880781,-6.880384082186005,6.006295829189334
23597,0.46547799999999995,36,3673,0.2531299212598425,-0.447751968503937,2.5757795275590554,0.009801252382248844,-4.625245107363558,2.626632208157152
23606,0.507971,18,3941,0.03455338582677166,-0.3900586614173228,0.6079999999999997,0.004567368688150216,-5.388818019298839,0.7231899444950594
23610,0.5028729999999999,5,4044,0.16920314960629923,0.5163425196850394,5.524074803149606,0.0012363996043521265,-6.695551667706262,5.55073344111062
23615,0.47651899999999997,3,3893,0.6515708661417323,-0.34481259842519685,5.694338582677166,0.0007706139224248652,-7.168323058942346,5.741857906270689
23618,0.46550699999999995,6,3840,-0.23682755905511813,0.21665472440944883,4.058367716535433,0.0015625,-6.461468176353717,4.071041032089208
23621,0.461138,5,3584,0.2499937007874016,0.07926692913385826,3.9288708661417324,0.0013950892857142857,-6.574796861660721,3.937614300474969
23624,0.454708,13,3605,0.20027283464566933,-0.33075118110236224,3.1737125984251966,0.0036061026352288486,-5.625127692257513,3.1971795710438964
23625,0.462585,16,3776,0.41306299212598424,0.04765629921259843,3.8386476377952756,0.00423728813559322,-5.4638318050256105,3.8611018952457035
23627,0.452979,98,3730,-0.026203149606299214,-0.32191220472440946,1.8348385826771652,0.026273458445040216,-3.639196033967289,1.8630476905008546
23630,0.557079,15,4333,0.5313385826771654,0.1310665354330709,3.871532677165354,0.0034618047542118624,-5.665965220637699,3.910021022515217
23635,0.498446,4,3918,-0.12396181102362205,0.5645275590551182,5.630370078740157,0.0010209290454313426,-6.887042237384596,5.659958049234766
23636,0.46921599999999997,55,3787,0.47727559055118113,0.03996535433070866,1.3389015748031496,0.014523369421705836,-4.231996242669324,1.4219868655838956
23640,0.49612399999999995,739,3908,0.043153149606299214,0.23241968503937008,1.9197125984251966,0.1890992835209826,-1.6654830922144717,1.934212388768918
23645,0.461901,2,3744,0.07840236220472441,-0.37305039370078746,6.398188976377952,0.0005341880341880342,-7.534762657037537,6.409534749424792
23651,0.46084899999999995,281,3626,-0.07809724409448819,0.04400511811023622,0.7136535433070862,0.07749586321014892,-2.557530721981051,0.7192614335760045
23654,0.521066,450,4184,0.12731141732283466,-0.28562992125984255,0.5269133858267717,0.10755258126195029,-2.2297754229803934,0.6127237265383847
23658,0.45740200000000003,334,3678,-0.15928779527559056,-0.28896417322834644,0.21683464566929123,0.09081022294725394,-2.398983412187566,0.3948292779111338
23662,0.49335,113,3894,-0.20998425196850393,-0.3067271653543307,4.1841476377952755,0.029019003595274782,-3.5398043672198045,4.200626904987976
23663,0.524085,7,4191,0.6044173228346457,0.011293385826771654,3.660270078740157,0.0016702457647339538,-6.394784498869758,3.7098551036430667
23665,0.480075,1,3880,0.24010551181102363,0.40728346456692915,6.894712598425197,0.0002577319587628866,-8.263590432617319,6.9109038694077345
